match_id,innings,over,ball,batting_team,bowling_team,batsman,bowler,total_runs,is_wicket
13,1,5,6,Rajasthan Royals,Royal Challengers Bangalore,S Samson,R Jadeja,0,0
13,1,6,1,Rajasthan Royals,Royal Challengers Bangalore,N Rana,T Boult,0,0
13,1,6,2,Rajasthan Royals,Royal Challengers Bangalore,N Rana,T Boult,2,0
13,1,6,3,Rajasthan Royals,Royal Challengers Bangalore,S Samson,T Boult,1,0
13,1,6,4,Rajasthan Royals,Royal Challengers Bangalore,N Rana,T Boult,1,0
13,1,6,5,Rajasthan Royals,Royal Challengers Bangalore,Q de Kock,T Boult,1,0
13,1,6,6,Rajasthan Royals,Royal Challengers Bangalore,S Samson,T Boult,1,0
13,1,7,1,Rajasthan Royals,Royal Challengers Bangalore,P Shaw,T Boult,0,0
13,1,7,2,Rajasthan Royals,Royal Challengers Bangalore,P Shaw,T Boult,0,0
13,1,7,3,Rajasthan Royals,Royal Challengers Bangalore,D Warner,T Boult,6,0
13,1,7,4,Rajasthan Royals,Royal Challengers Bangalore,M Pandey,T Boult,0,0
13,1,7,5,Rajasthan Royals,Royal Challengers Bangalore,Q de Kock,T Boult,0,0
13,1,7,6,Rajasthan Royals,Royal Challengers Bangalore,M Pandey,T Boult,4,0
13,1,8,1,Rajasthan Royals,Royal Challengers Bangalore,P Shaw,R Jadeja,4,0
13,1,8,2,Rajasthan Royals,Royal Challengers Bangalore,D Warner,R Jadeja,0,0
13,1,8,3,Rajasthan Royals,Royal Challengers Bangalore,D Warner,R Jadeja,2,0
13,1,8,4,Rajasthan Royals,Royal Challengers Bangalore,P Shaw,R Jadeja,0,1
13,1,8,5,Rajasthan Royals,Royal Challengers Bangalore,M Pandey,R Jadeja,3,0
13,1,8,6,Rajasthan Royals,Royal Challengers Bangalore,N Rana,R Jadeja,4,0
13,1,9,1,Rajasthan Royals,Royal Challengers Bangalore,S Samson,T Boult,1,0
13,1,9,2,Rajasthan Royals,Royal Challengers Bangalore,S Samson,T Boult,2,0
13,1,9,3,Rajasthan Royals,Royal Challengers Bangalore,S Samson,T Boult,4,0
13,1,9,4,Rajasthan Royals,Royal Challengers Bangalore,S Samson,T Boult,2,0
13,1,9,5,Rajasthan Royals,Royal Challengers Bangalore,Q de Kock,T Boult,0,0
13,1,9,6,Rajasthan Royals,Royal Challengers Bangalore,M Pandey,T Boult,1,0
13,1,10,1,Rajasthan Royals,Royal Challengers Bangalore,S Samson,J Bumrah,1,1
13,1,10,2,Rajasthan Royals,Royal Challengers Bangalore,D Warner,J Bumrah,4,0
13,1,10,3,Rajasthan Royals,Royal Challengers Bangalore,Q de Kock,J Bumrah,0,0
13,1,10,4,Rajasthan Royals,Royal Challengers Bangalore,D Warner,J Bumrah,1,0
13,1,10,5,Rajasthan Royals,Royal Challengers Bangalore,Q de Kock,J Bumrah,2,0
13,1,10,6,Rajasthan Royals,Royal Challengers Bangalore,N Rana,J Bumrah,1,0
13,1,11,1,Rajasthan Royals,Royal Challengers Bangalore,N Rana,R Jadeja,0,1
13,1,11,2,Rajasthan Royals,Royal Challengers Bangalore,P Shaw,R Jadeja,0,0
13,1,11,3,Rajasthan Royals,Royal Challengers Bangalore,P Shaw,R Jadeja,2,0
13,1,11,4,Rajasthan Royals,Royal Challengers Bangalore,Q de Kock,R Jadeja,0,0
13,1,11,5,Rajasthan Royals,Royal Challengers Bangalore,M Pandey,R Jadeja,3,0
13,1,11,6,Rajasthan Royals,Royal Challengers Bangalore,S Samson,R Jadeja,0,0
13,1,12,1,Rajasthan Royals,Royal Challengers Bangalore,Q de Kock,B Kumar,4,0
13,1,12,2,Rajasthan Royals,Royal Challengers Bangalore,Q de Kock,B Kumar,4,0
13,1,12,3,Rajasthan Royals,Royal Challengers Bangalore,S Samson,B Kumar,1,0
13,1,12,4,Rajasthan Royals,Royal Challengers Bangalore,D Warner,B Kumar,2,0
13,1,12,5,Rajasthan Royals,Royal Challengers Bangalore,S Samson,B Kumar,4,0
13,1,12,6,Rajasthan Royals,Royal Challengers Bangalore,Q de Kock,B Kumar,2,0
13,1,13,1,Rajasthan Royals,Royal Challengers Bangalore,N Rana,B Kumar,0,0
13,1,13,2,Rajasthan Royals,Royal Challengers Bangalore,M Pandey,B Kumar,1,0
13,1,13,3,Rajasthan Royals,Royal Challengers Bangalore,P Shaw,B Kumar,4,0
13,1,13,4,Rajasthan Royals,Royal Challengers Bangalore,P Shaw,B Kumar,2,0
13,1,13,5,Rajasthan Royals,Royal Challengers Bangalore,S Samson,B Kumar,1,0
13,1,13,6,Rajasthan Royals,Royal Challengers Bangalore,M Pandey,B Kumar,0,0
13,1,14,1,Rajasthan Royals,Royal Challengers Bangalore,M Pandey,B Kumar,4,0
13,1,14,2,Rajasthan Royals,Royal Challengers Bangalore,D Warner,B Kumar,0,0
13,1,14,3,Rajasthan Royals,Royal Challengers Bangalore,S Samson,B Kumar,1,0
13,1,14,4,Rajasthan Royals,Royal Challengers Bangalore,M Pandey,B Kumar,0,0
13,1,14,5,Rajasthan Royals,Royal Challengers Bangalore,S Samson,B Kumar,2,0
13,1,14,6,Rajasthan Royals,Royal Challengers Bangalore,Q de Kock,B Kumar,0,0
13,1,15,1,Rajasthan Royals,Royal Challengers Bangalore,M Pandey,R Jadeja,6,0
13,1,15,2,Rajasthan Royals,Royal Challengers Bangalore,N Rana,R Jadeja,0,0
13,1,15,3,Rajasthan Royals,Royal Challengers Bangalore,M Pandey,R Jadeja,0,0
13,1,15,4,Rajasthan Royals,Royal Challengers Bangalore,P Shaw,R Jadeja,4,0
13,1,15,5,Rajasthan Royals,Royal Challengers Bangalore,Q de Kock,R Jadeja,1,0
13,1,15,6,Rajasthan Royals,Royal Challengers Bangalore,M Pandey,R Jadeja,2,0
13,1,16,1,Rajasthan Royals,Royal Challengers Bangalore,S Samson,T Boult,2,0
13,1,16,2,Rajasthan Royals,Royal Challengers Bangalore,Q de Kock,T Boult,0,0
13,1,16,3,Rajasthan Royals,Royal Challengers Bangalore,N Rana,T Boult,1,0
13,1,16,4,Rajasthan Royals,Royal Challengers Bangalore,N Rana,T Boult,1,0
13,1,16,5,Rajasthan Royals,Royal Challengers Bangalore,P Shaw,T Boult,1,0
13,1,16,6,Rajasthan Royals,Royal Challengers Bangalore,M Pandey,T Boult,1,0
13,1,17,1,Rajasthan Royals,Royal Challengers Bangalore,N Rana,R Jadeja,0,1
13,1,17,2,Rajasthan Royals,Royal Challengers Bangalore,P Shaw,R Jadeja,0,0
13,1,17,3,Rajasthan Royals,Royal Challengers Bangalore,D Warner,R Jadeja,1,0
13,1,17,4,Rajasthan Royals,Royal Challengers Bangalore,M Pandey,R Jadeja,4,0
13,1,17,5,Rajasthan Royals,Royal Challengers Bangalore,D Warner,R Jadeja,1,0
13,1,17,6,Rajasthan Royals,Royal Challengers Bangalore,M Pandey,R Jadeja,4,0
13,1,18,1,Rajasthan Royals,Royal Challengers Bangalore,P Shaw,R Jadeja,4,0
13,1,18,2,Rajasthan Royals,Royal Challengers Bangalore,S Samson,R Jadeja,1,0
13,1,18,3,Rajasthan Royals,Royal Challengers Bangalore,S Samson,R Jadeja,0,0
13,1,18,4,Rajasthan Royals,Royal Challengers Bangalore,Q de Kock,R Jadeja,0,0
13,1,18,5,Rajasthan Royals,Royal Challengers Bangalore,D Warner,R Jadeja,1,0
13,1,18,6,Rajasthan Royals,Royal Challengers Bangalore,S Samson,R Jadeja,1,0
13,1,19,1,Rajasthan Royals,Royal Challengers Bangalore,Q de Kock,T Boult,1,0
13,1,19,2,Rajasthan Royals,Royal Challengers Bangalore,Q de Kock,T Boult,2,0
13,1,19,3,Rajasthan Royals,Royal Challengers Bangalore,Q de Kock,T Boult,0,0
13,1,19,4,Rajasthan Royals,Royal Challengers Bangalore,D Warner,T Boult,0,0
13,1,19,5,Rajasthan Royals,Royal Challengers Bangalore,Q de Kock,T Boult,0,0
13,1,19,6,Rajasthan Royals,Royal Challengers Bangalore,N Rana,T Boult,0,0
13,1,20,1,Rajasthan Royals,Royal Challengers Bangalore,N Rana,V Chakravarthy,1,0
13,1,20,2,Rajasthan Royals,Royal Challengers Bangalore,D Warner,V Chakravarthy,3,0
13,1,20,3,Rajasthan Royals,Royal Challengers Bangalore,D Warner,V Chakravarthy,4,0
13,1,20,4,Rajasthan Royals,Royal Challengers Bangalore,Q de Kock,V Chakravarthy,0,0
13,1,20,5,Rajasthan Royals,Royal Challengers Bangalore,P Shaw,V Chakravarthy,0,0
13,1,20,6,Rajasthan Royals,Royal Challengers Bangalore,S Samson,V Chakravarthy,7,0
13,2,1,1,Royal Challengers Bangalore,Rajasthan Royals,A Rahane,B Kumar,4,0
13,2,1,2,Royal Challengers Bangalore,Rajasthan Royals,I Kishan,B Kumar,1,0
13,2,1,3,Royal Challengers Bangalore,Rajasthan Royals,R Gaikwad,B Kumar,0,0
13,2,1,4,Royal Challengers Bangalore,Rajasthan Royals,A Rahane,B Kumar,1,0
13,2,1,5,Royal Challengers Bangalore,Rajasthan Royals,J Bairstow,B Kumar,0,0
13,2,1,6,Royal Challengers Bangalore,Rajasthan Royals,J Bairstow,B Kumar,0,0
13,2,2,1,Royal Challengers Bangalore,Rajasthan Royals,A Rahane,J Archer,0,0
13,2,2,2,Royal Challengers Bangalore,Rajasthan Royals,P Shaw,J Archer,4,0
13,2,2,3,Royal Challengers Bangalore,Rajasthan Royals,A Rahane,J Archer,1,0
13,2,2,4,Royal Challengers Bangalore,Rajasthan Royals,P Shaw,J Archer,0,1
13,2,2,5,Royal Challengers Bangalore,Rajasthan Royals,S Gill,J Archer,0,0
13,2,2,6,Royal Challengers Bangalore,Rajasthan Royals,S Gill,J Archer,4,0
13,2,3,1,Royal Challengers Bangalore,Rajasthan Royals,A Rahane,B Kumar,0,0
13,2,3,2,Royal Challengers Bangalore,Rajasthan Royals,I Kishan,B Kumar,0,0
13,2,3,3,Royal Challengers Bangalore,Rajasthan Royals,P Shaw,B Kumar,6,0
13,2,3,4,Royal Challengers Bangalore,Rajasthan Royals,A Rahane,B Kumar,0,0
13,2,3,5,Royal Challengers Bangalore,Rajasthan Royals,S Gill,B Kumar,6,0
13,2,3,6,Royal Challengers Bangalore,Rajasthan Royals,J Bairstow,B Kumar,1,0
13,2,4,1,Royal Challengers Bangalore,Rajasthan Royals,I Kishan,B Kumar,1,1
13,2,4,2,Royal Challengers Bangalore,Rajasthan Royals,S Gill,B Kumar,0,0
13,2,4,3,Royal Challengers Bangalore,Rajasthan Royals,R Gaikwad,B Kumar,4,0
13,2,4,4,Royal Challengers Bangalore,Rajasthan Royals,I Kishan,B Kumar,1,0
13,2,4,5,Royal Challengers Bangalore,Rajasthan Royals,J Bairstow,B Kumar,0,0
13,2,4,6,Royal Challengers Bangalore,Rajasthan Royals,P Shaw,B Kumar,0,0
13,2,5,1,Royal Challengers Bangalore,Rajasthan Royals,I Kishan,B Kumar,1,0
13,2,5,2,Royal Challengers Bangalore,Rajasthan Royals,P Shaw,B Kumar,2,0
13,2,5,3,Royal Challengers Bangalore,Rajasthan Royals,J Bairstow,B Kumar,2,0
13,2,5,4,Royal Challengers Bangalore,Rajasthan Royals,R Gaikwad,B Kumar,1,0
13,2,5,5,Royal Challengers Bangalore,Rajasthan Royals,I Kishan,B Kumar,0,0
13,2,5,6,Royal Challengers Bangalore,Rajasthan Royals,J Bairstow,B Kumar,6,0
13,2,6,1,Royal Challengers Bangalore,Rajasthan Royals,A Rahane,K Rabada,1,0
13,2,6,2,Royal Challengers Bangalore,Rajasthan Royals,P Shaw,K Rabada,2,0
13,2,6,3,Royal Challengers Bangalore,Rajasthan Royals,A Rahane,K Rabada,1,0
13,2,6,4,Royal Challengers Bangalore,Rajasthan Royals,J Bairstow,K Rabada,1,0
13,2,6,5,Royal Challengers Bangalore,Rajasthan Royals,I Kishan,K Rabada,0,0
13,2,6,6,Royal Challengers Bangalore,Rajasthan Royals,S Gill,K Rabada,0,0
13,2,7,1,Royal Challengers Bangalore,Rajasthan Royals,S Gill,D Chahar,1,0
13,2,7,2,Royal Challengers Bangalore,Rajasthan Royals,A Rahane,D Chahar,1,0
13,2,7,3,Royal Challengers Bangalore,Rajasthan Royals,R Gaikwad,D Chahar,0,0
13,2,7,4,Royal Challengers Bangalore,Rajasthan Royals,P Shaw,D Chahar,6,0
13,2,7,5,Royal Challengers Bangalore,Rajasthan Royals,R Gaikwad,D Chahar,4,0
13,2,7,6,Royal Challengers Bangalore,Rajasthan Royals,R Gaikwad,D Chahar,5,0
13,2,8,1,Royal Challengers Bangalore,Rajasthan Royals,A Rahane,B Kumar,1,0
13,2,8,2,Royal Challengers Bangalore,Rajasthan Royals,J Bairstow,B Kumar,6,0
13,2,8,3,Royal Challengers Bangalore,Rajasthan Royals,I Kishan,B Kumar,1,0
13,2,8,4,Royal Challengers Bangalore,Rajasthan Royals,J Bairstow,B Kumar,1,0
13,2,8,5,Royal Challengers Bangalore,Rajasthan Royals,P Shaw,B Kumar,1,0
13,2,8,6,Royal Challengers Bangalore,Rajasthan Royals,P Shaw,B Kumar,0,1
13,2,9,1,Royal Challengers Bangalore,Rajasthan Royals,J Bairstow,D Chahar,2,0
13,2,9,2,Royal Challengers Bangalore,Rajasthan Royals,R Gaikwad,D Chahar,1,0
13,2,9,3,Royal Challengers Bangalore,Rajasthan Royals,S Gill,D Chahar,1,0
13,2,9,4,Royal Challengers Bangalore,Rajasthan Royals,A Rahane,D Chahar,1,0
13,2,9,5,Royal Challengers Bangalore,Rajasthan Royals,A Rahane,D Chahar,6,0
13,2,9,6,Royal Challengers Bangalore,Rajasthan Royals,J Bairstow,D Chahar,1,0
13,2,10,1,Royal Challengers Bangalore,Rajasthan Royals,P Shaw,J Archer,4,0
13,2,10,2,Royal Challengers Bangalore,Rajasthan Royals,R Gaikwad,J Archer,4,0
13,2,10,3,Royal Challengers Bangalore,Rajasthan Royals,S Gill,J Archer,0,0
13,2,10,4,Royal Challengers Bangalore,Rajasthan Royals,P Shaw,J Archer,4,0
13,2,10,5,Royal Challengers Bangalore,Rajasthan Royals,R Gaikwad,J Archer,0,0
13,2,10,6,Royal Challengers Bangalore,Rajasthan Royals,A Rahane,J Archer,4,0
13,2,11,1,Royal Challengers Bangalore,Rajasthan Royals,A Rahane,J Archer,1,0
13,2,11,2,Royal Challengers Bangalore,Rajasthan Royals,I Kishan,J Archer,2,0
13,2,11,3,Royal Challengers Bangalore,Rajasthan Royals,J Bairstow,J Archer,3,0
13,2,11,4,Royal Challengers Bangalore,Rajasthan Royals,R Gaikwad,J Archer,4,0
13,2,11,5,Royal Challengers Bangalore,Rajasthan Royals,P Shaw,J Archer,6,0
13,2,11,6,Royal Challengers Bangalore,Rajasthan Royals,A Rahane,J Archer,1,0
13,2,12,1,Royal Challengers Bangalore,Rajasthan Royals,I Kishan,J Archer,3,0
13,2,12,2,Royal Challengers Bangalore,Rajasthan Royals,A Rahane,J Archer,1,0
13,2,12,3,Royal Challengers Bangalore,Rajasthan Royals,P Shaw,J Archer,6,0
13,2,12,4,Royal Challengers Bangalore,Rajasthan Royals,R Gaikwad,J Archer,2,0
13,2,12,5,Royal Challengers Bangalore,Rajasthan Royals,J Bairstow,J Archer,4,0
13,2,12,6,Royal Challengers Bangalore,Rajasthan Royals,J Bairstow,J Archer,1,0
13,2,13,1,Royal Challengers Bangalore,Rajasthan Royals,S Gill,B Kumar,1,0
13,2,13,2,Royal Challengers Bangalore,Rajasthan Royals,S Gill,B Kumar,0,0
13,2,13,3,Royal Challengers Bangalore,Rajasthan Royals,P Shaw,B Kumar,1,0
13,2,13,4,Royal Challengers Bangalore,Rajasthan Royals,R Gaikwad,B Kumar,4,0
13,2,13,5,Royal Challengers Bangalore,Rajasthan Royals,R Gaikwad,B Kumar,1,0
13,2,13,6,Royal Challengers Bangalore,Rajasthan Royals,S Gill,B Kumar,0,0
13,2,14,1,Royal Challengers Bangalore,Rajasthan Royals,P Shaw,B Kumar,2,0
13,2,14,2,Royal Challengers Bangalore,Rajasthan Royals,S Gill,B Kumar,0,0
13,2,14,3,Royal Challengers Bangalore,Rajasthan Royals,J Bairstow,B Kumar,0,0
13,2,14,4,Royal Challengers Bangalore,Rajasthan Royals,A Rahane,B Kumar,2,0
13,2,14,5,Royal Challengers Bangalore,Rajasthan Royals,J Bairstow,B Kumar,1,0
13,2,14,6,Royal Challengers Bangalore,Rajasthan Royals,J Bairstow,B Kumar,0,0
13,2,15,1,Royal Challengers Bangalore,Rajasthan Royals,A Rahane,J Archer,0,0
13,2,15,2,Royal Challengers Bangalore,Rajasthan Royals,J Bairstow,J Archer,0,0
13,2,15,3,Royal Challengers Bangalore,Rajasthan Royals,A Rahane,J Archer,3,0
13,2,15,4,Royal Challengers Bangalore,Rajasthan Royals,J Bairstow,J Archer,1,0
13,2,15,5,Royal Challengers Bangalore,Rajasthan Royals,P Shaw,J Archer,4,0
13,2,15,6,Royal Challengers Bangalore,Rajasthan Royals,P Shaw,J Archer,0,0
13,2,16,1,Royal Challengers Bangalore,Rajasthan Royals,P Shaw,B Kumar,0,0
13,2,16,2,Royal Challengers Bangalore,Rajasthan Royals,A Rahane,B Kumar,1,0
13,2,16,3,Royal Challengers Bangalore,Rajasthan Royals,I Kishan,B Kumar,0,0
13,2,16,4,Royal Challengers Bangalore,Rajasthan Royals,S Gill,B Kumar,1,0
13,2,16,5,Royal Challengers Bangalore,Rajasthan Royals,J Bairstow,B Kumar,2,0
13,2,16,6,Royal Challengers Bangalore,Rajasthan Royals,P Shaw,B Kumar,2,0
13,2,17,1,Royal Challengers Bangalore,Rajasthan Royals,P Shaw,B Kumar,1,0
13,2,17,2,Royal Challengers Bangalore,Rajasthan Royals,S Gill,B Kumar,1,0
13,2,17,3,Royal Challengers Bangalore,Rajasthan Royals,A Rahane,B Kumar,6,0
13,2,17,4,Royal Challengers Bangalore,Rajasthan Royals,A Rahane,B Kumar,4,0
13,2,17,5,Royal Challengers Bangalore,Rajasthan Royals,J Bairstow,B Kumar,0,0
13,2,17,6,Royal Challengers Bangalore,Rajasthan Royals,R Gaikwad,B Kumar,1,0
13,2,18,1,Royal Challengers Bangalore,Rajasthan Royals,R Gaikwad,B Kumar,0,0
13,2,18,2,Royal Challengers Bangalore,Rajasthan Royals,R Gaikwad,B Kumar,1,0
13,2,18,3,Royal Challengers Bangalore,Rajasthan Royals,I Kishan,B Kumar,2,0
13,2,18,4,Royal Challengers Bangalore,Rajasthan Royals,A Rahane,B Kumar,0,0
13,2,18,5,Royal Challengers Bangalore,Rajasthan Royals,J Bairstow,B Kumar,1,0
13,2,18,6,Royal Challengers Bangalore,Rajasthan Royals,S Gill,B Kumar,4,0
13,2,19,1,Royal Challengers Bangalore,Rajasthan Royals,A Rahane,K Rabada,0,0
13,2,19,2,Royal Challengers Bangalore,Rajasthan Royals,R Gaikwad,K Rabada,0,0
13,2,19,3,Royal Challengers Bangalore,Rajasthan Royals,J Bairstow,K Rabada,2,0
13,2,19,4,Royal Challengers Bangalore,Rajasthan Royals,S Gill,K Rabada,2,0
13,2,19,5,Royal Challengers Bangalore,Rajasthan Royals,P Shaw,K Rabada,1,1
13,2,19,6,Royal Challengers Bangalore,Rajasthan Royals,I Kishan,K Rabada,1,0
13,2,20,1,Royal Challengers Bangalore,Rajasthan Royals,R Gaikwad,D Chahar,4,0
13,2,20,2,Royal Challengers Bangalore,Rajasthan Royals,S Gill,D Chahar,6,0
13,2,20,3,Royal Challengers Bangalore,Rajasthan Royals,S Gill,D Chahar,2,0
13,2,20,4,Royal Challengers Bangalore,Rajasthan Royals,J Bairstow,D Chahar,0,0
13,2,20,5,Royal Challengers Bangalore,Rajasthan Royals,A Rahane,D Chahar,0,0
13,2,20,6,Royal Challengers Bangalore,Rajasthan Royals,P Shaw,D Chahar,0,0
14,1,1,1,Punjab Kings,Delhi Capitals,D Warner,R Jadeja,1,0
14,1,1,2,Punjab Kings,Delhi Capitals,D Warner,R Jadeja,0,0
14,1,1,3,Punjab Kings,Delhi Capitals,J Bairstow,R Jadeja,1,0
14,1,1,4,Punjab Kings,Delhi Capitals,R Sharma,R Jadeja,1,0
14,1,1,5,Punjab Kings,Delhi Capitals,R Sharma,R Jadeja,0,0
14,1,1,6,Punjab Kings,Delhi Capitals,R Sharma,R Jadeja,0,0
14,1,2,1,Punjab Kings,Delhi Capitals,A Rahane,K Rabada,4,0
14,1,2,2,Punjab Kings,Delhi Capitals,S Iyer,K Rabada,0,0
14,1,2,3,Punjab Kings,Delhi Capitals,V Kohli,K Rabada,1,0
14,1,2,4,Punjab Kings,Delhi Capitals,R Sharma,K Rabada,0,0
14,1,2,5,Punjab Kings,Delhi Capitals,J Bairstow,K Rabada,6,1
14,1,2,6,Punjab Kings,Delhi Capitals,R Sharma,K Rabada,2,0
14,1,3,1,Punjab Kings,Delhi Capitals,S Iyer,R Jadeja,0,0
14,1,3,2,Punjab Kings,Delhi Capitals,R Sharma,R Jadeja,0,0
14,1,3,3,Punjab Kings,Delhi Capitals,V Kohli,R Jadeja,1,0
14,1,3,4,Punjab Kings,Delhi Capitals,D Warner,R Jadeja,1,0
14,1,3,5,Punjab Kings,Delhi Capitals,S Iyer,R Jadeja,0,0
14,1,3,6,Punjab Kings,Delhi Capitals,A Rahane,R Jadeja,2,0
14,1,4,1,Punjab Kings,Delhi Capitals,S Iyer,Harshal Patel,1,0
14,1,4,2,Punjab Kings,Delhi Capitals,R Sharma,Harshal Patel,0,0
14,1,4,3,Punjab Kings,Delhi Capitals,S Iyer,Harshal Patel,4,0
14,1,4,4,Punjab Kings,Delhi Capitals,A Rahane,Harshal Patel,1,0
14,1,4,5,Punjab Kings,Delhi Capitals,S Iyer,Harshal Patel,0,0
14,1,4,6,Punjab Kings,Delhi Capitals,V Kohli,Harshal Patel,4,0
14,1,5,1,Punjab Kings,Delhi Capitals,V Kohli,V Chakravarthy,2,0
14,1,5,2,Punjab Kings,Delhi Capitals,V Kohli,V Chakravarthy,0,0
14,1,5,3,Punjab Kings,Delhi Capitals,J Bairstow,V Chakravarthy,0,0
14,1,5,4,Punjab Kings,Delhi Capitals,J Bairstow,V Chakravarthy,0,0
14,1,5,5,Punjab Kings,Delhi Capitals,S Iyer,V Chakravarthy,2,0
14,1,5,6,Punjab Kings,Delhi Capitals,V Kohli,V Chakravarthy,2,0
14,1,6,1,Punjab Kings,Delhi Capitals,D Warner,R Jadeja,1,0
14,1,6,2,Punjab Kings,Delhi Capitals,D Warner,R Jadeja,0,0
14,1,6,3,Punjab Kings,Delhi Capitals,D Warner,R Jadeja,1,0
14,1,6,4,Punjab Kings,Delhi Capitals,V Kohli,R Jadeja,0,0
14,1,6,5,Punjab Kings,Delhi Capitals,A Rahane,R Jadeja,2,0
14,1,6,6,Punjab Kings,Delhi Capitals,J Bairstow,R Jadeja,6,0
14,1,7,1,Punjab Kings,Delhi Capitals,S Iyer,Harshal Patel,1,0
14,1,7,2,Punjab Kings,Delhi Capitals,D Warner,Harshal Patel,2,0
14,1,7,3,Punjab Kings,Delhi Capitals,S Iyer,Harshal Patel,5,0
14,1,7,4,Punjab Kings,Delhi Capitals,R Sharma,Harshal Patel,4,0
14,1,7,5,Punjab Kings,Delhi Capitals,R Sharma,Harshal Patel,0,0
14,1,7,6,Punjab Kings,Delhi Capitals,J Bairstow,Harshal Patel,4,0
14,1,8,1,Punjab Kings,Delhi Capitals,V Kohli,Harshal Patel,0,0
14,1,8,2,Punjab Kings,Delhi Capitals,S Iyer,Harshal Patel,1,0
14,1,8,3,Punjab Kings,Delhi Capitals,V Kohli,Harshal Patel,0,0
14,1,8,4,Punjab Kings,Delhi Capitals,A Rahane,Harshal Patel,1,0
14,1,8,5,Punjab Kings,Delhi Capitals,D Warner,Harshal Patel,6,0
14,1,8,6,Punjab Kings,Delhi Capitals,V Kohli,Harshal Patel,3,0
14,1,9,1,Punjab Kings,Delhi Capitals,R Sharma,D Chahar,1,0
14,1,9,2,Punjab Kings,Delhi Capitals,S Iyer,D Chahar,1,0
14,1,9,3,Punjab Kings,Delhi Capitals,A Rahane,D Chahar,1,0
14,1,9,4,Punjab Kings,Delhi Capitals,J Bairstow,D Chahar,2,0
14,1,9,5,Punjab Kings,Delhi Capitals,S Iyer,D Chahar,1,0
14,1,9,6,Punjab Kings,Delhi Capitals,D Warner,D Chahar,1,0
14,1,10,1,Punjab Kings,Delhi Capitals,J Bairstow,Harshal Patel,6,0
14,1,10,2,Punjab Kings,Delhi Capitals,D Warner,Harshal Patel,1,0
14,1,10,3,Punjab Kings,Delhi Capitals,D Warner,Harshal Patel,6,0
14,1,10,4,Punjab Kings,Delhi Capitals,J Bairstow,Harshal Patel,6,0
14,1,10,5,Punjab Kings,Delhi Capitals,S Iyer,Harshal Patel,1,0
14,1,10,6,Punjab Kings,Delhi Capitals,J Bairstow,Harshal Patel,3,0
14,1,11,1,Punjab Kings,Delhi Capitals,R Sharma,K Rabada,0,0
14,1,11,2,Punjab Kings,Delhi Capitals,J Bairstow,K Rabada,1,0
14,1,11,3,Punjab Kings,Delhi Capitals,D Warner,K Rabada,0,0
14,1,11,4,Punjab Kings,Delhi Capitals,V Kohli,K Rabada,7,0
14,1,11,5,Punjab Kings,Delhi Capitals,R Sharma,K Rabada,2,0
14,1,11,6,Punjab Kings,Delhi Capitals,J Bairstow,K Rabada,4,0
14,1,12,1,Punjab Kings,Delhi Capitals,S Iyer,R Jadeja,2,0
14,1,12,2,Punjab Kings,Delhi Capitals,D Warner,R Jadeja,0,0
14,1,12,3,Punjab Kings,Delhi Capitals,J Bairstow,R Jadeja,1,0
14,1,12,4,Punjab Kings,Delhi Capitals,D Warner,R Jadeja,4,0
14,1,12,5,Punjab Kings,Delhi Capitals,V Kohli,R Jadeja,1,0
14,1,12,6,Punjab Kings,Delhi Capitals,V Kohli,R Jadeja,0,0
14,1,13,1,Punjab Kings,Delhi Capitals,V Kohli,R Jadeja,2,0
14,1,13,2,Punjab Kings,Delhi Capitals,A Rahane,R Jadeja,0,0
14,1,13,3,Punjab Kings,Delhi Capitals,V Kohli,R Jadeja,1,0
14,1,13,4,Punjab Kings,Delhi Capitals,J Bairstow,R Jadeja,4,0
14,1,13,5,Punjab Kings,Delhi Capitals,D Warner,R Jadeja,1,0
14,1,13,6,Punjab Kings,Delhi Capitals,A Rahane,R Jadeja,0,0
14,1,14,1,Punjab Kings,Delhi Capitals,V Kohli,R Jadeja,0,0
14,1,14,2,Punjab Kings,Delhi Capitals,D Warner,R Jadeja,0,0
14,1,14,3,Punjab Kings,Delhi Capitals,S Iyer,R Jadeja,0,0
14,1,14,4,Punjab Kings,Delhi Capitals,J Bairstow,R Jadeja,0,0
14,1,14,5,Punjab Kings,Delhi Capitals,V Kohli,R Jadeja,4,0
14,1,14,6,Punjab Kings,Delhi Capitals,V Kohli,R Jadeja,2,0
14,1,15,1,Punjab Kings,Delhi Capitals,D Warner,K Rabada,5,0
14,1,15,2,Punjab Kings,Delhi Capitals,J Bairstow,K Rabada,5,0
14,1,15,3,Punjab Kings,Delhi Capitals,A Rahane,K Rabada,2,0
14,1,15,4,Punjab Kings,Delhi Capitals,A Rahane,K Rabada,0,0
14,1,15,5,Punjab Kings,Delhi Capitals,J Bairstow,K Rabada,1,0
14,1,15,6,Punjab Kings,Delhi Capitals,D Warner,K Rabada,4,0
14,1,16,1,Punjab Kings,Delhi Capitals,A Rahane,R Jadeja,0,0
14,1,16,2,Punjab Kings,Delhi Capitals,A Rahane,R Jadeja,2,0
14,1,16,3,Punjab Kings,Delhi Capitals,J Bairstow,R Jadeja,6,0
14,1,16,4,Punjab Kings,Delhi Capitals,D Warner,R Jadeja,0,0
14,1,16,5,Punjab Kings,Delhi Capitals,D Warner,R Jadeja,0,0
